Empty scope,,warning,This is an Implicit Predicate atom,/abspath.c,260,7,263,34
Empty scope,,warning,This is an Implicit Predicate atom,/abspath.c,226,2,227,42
Empty scope,,warning,This is an Implicit Predicate atom,/abspath.c,92,3,95,18
Empty scope,,warning,This is an Implicit Predicate atom,/abspath.c,103,3,108,3
Empty scope,,warning,This is an Implicit Predicate atom,/abspath.c,104,4,107,19
Empty scope,,warning,This is an Implicit Predicate atom,/abspath.c,130,3,189,3
Empty scope,,warning,This is an Implicit Predicate atom,/abspath.c,133,5,137,20
Empty scope,,warning,This is an Implicit Predicate atom,/abspath.c,146,5,150,20
Empty scope,,warning,This is an Implicit Predicate atom,/abspath.c,156,5,160,20
Empty scope,,warning,This is an Implicit Predicate atom,/abspath.c,163,4,173,4
Empty scope,,warning,This is an Implicit Predicate atom,/abspath.c,179,4,182,4
Empty scope,,warning,This is an Implicit Predicate atom,/advice.c,118,2,119,59
Empty scope,,warning,This is an Implicit Predicate atom,/advice.c,99,2,105,61
Empty scope,,warning,This is an Implicit Predicate atom,/advice.c,74,3,75,12
Empty scope,,warning,This is an Implicit Predicate atom,/advice.c,59,3,60,8
Empty scope,,warning,This is an Implicit Predicate atom,/alias.c,76,2,79,2
Empty scope,,warning,This is an Implicit Predicate atom,/strbuf.h,494,2,498,11
Empty scope,,warning,This is an Implicit Predicate atom,/delta.h,62,2,67,2
Empty scope,,warning,This is an Implicit Predicate atom,/pathspec.h,100,2,103,24
Empty scope,,warning,This is an Implicit Predicate atom,/pathspec.h,91,2,94,28
Empty scope,,warning,This is an Implicit Predicate atom,/apply.c,4874,2,4879,2
Empty scope,,warning,This is an Implicit Predicate atom,/apply.c,4881,2,4911,2
Empty scope,,warning,This is an Implicit Predicate atom,/apply.c,4906,8,4910,29
Empty scope,,warning,This is an Implicit Predicate atom,/apply.c,4913,2,4921,2
Empty scope,,warning,This is an Implicit Predicate atom,/apply.c,4915,3,4919,3
Empty scope,,warning,This is an Implicit Predicate atom,/apply.c,4817,2,4818,10
Empty scope,,warning,This is an Implicit Predicate atom,/apply.c,4805,2,4808,45
Empty scope,,warning,This is an Implicit Predicate atom,/apply.c,4686,3,4687,26
